bus_index,bus_label,true_vm_pu,true_va_deg,pandapower_vm_pu,pandapower_va_deg,pandapower_vm_err_pu,pandapower_va_err_deg,Rust_StateRustimation_vm_pu,Rust_StateRustimation_va_deg,Rust_StateRustimation_vm_err_pu,Rust_StateRustimation_va_err_deg
804,804,1.02019173,-15.68708873,1.01986621,-15.66923470,3.25525321e-04,1.78540314e-02,1.02001725,-15.66408033,1.74480866e-04,2.30083938e-02
805,805,1.07845289,-15.50432199,1.07897552,-15.52789131,5.22625563e-04,2.35693146e-02,1.07914241,-15.52191246,6.89514334e-04,1.75904701e-02
806,806,1.07835000,-15.50583110,1.07929814,-15.48889443,9.48134872e-04,1.69366639e-02,1.07946706,-15.48295365,1.11705420e-03,2.28774413e-02
807,807,0.97663455,-10.44901857,0.97652779,-10.48013044,1.06758961e-04,3.11118757e-02,0.97590891,-10.47486590,7.25635394e-04,2.58473291e-02
808,808,1.05326607,-9.09978809,1.05305399,-9.11823247,2.12079578e-04,1.84443774e-02,1.05365245,-9.11691497,3.86373165e-04,1.71268810e-02
809,809,0.83286696,-18.55768016,0.83224098,-18.53619553,6.25978080e-04,2.14846348e-02,0.83275062,-18.51782632,1.16334841e-04,3.98538381e-02
810,810,1.05322715,-9.09973339,1.05398720,-9.02686379,7.60048763e-04,7.28696036e-02,1.05454323,-9.02570282,1.31608777e-03,7.40305715e-02
811,811,0.86443206,-19.93605498,0.86451254,-19.89871520,8.04733824e-05,3.73397822e-02,0.86474323,-19.88663862,3.11163818e-04,4.94163587e-02
812,812,0.91288490,-15.85142025,0.91265435,-15.85007682,2.30552831e-04,1.34343248e-03,0.91277938,-15.84336067,1.05519697e-04,8.05958120e-03
813,813,0.91793271,-16.96704155,0.91810982,-16.97628777,1.77105060e-04,9.24621515e-03,0.91814653,-16.97007777,2.13819555e-04,3.03621849e-03
814,814,0.88940872,-16.26118207,0.88920916,-16.18646579,1.99564615e-04,7.47162850e-02,0.88968384,-16.17217686,2.75121999e-04,8.90052146e-02
815,815,0.88942420,-16.26142770,0.88921629,-16.28864648,2.07919012e-04,2.72187815e-02,0.88968254,-16.27416887,2.58336493e-04,1.27411696e-02
816,816,0.96301381,-6.34773051,0.96323624,-6.35885986,2.22429128e-04,1.11293458e-02,0.96322919,-6.35609430,2.15373927e-04,8.36378592e-03
817,817,0.84347233,-23.61450140,0.84382869,-23.61075351,3.56365465e-04,3.74789807e-03,0.84384548,-23.59936174,3.73153665e-04,1.51396595e-02
818,818,1.08796736,-13.74475570,1.08796021,-13.74845324,7.14788033e-06,3.69754294e-03,1.08799498,-13.74434964,2.76235371e-05,4.06057617e-04
819,819,0.99098904,-17.56182075,0.99108256,-17.55047734,9.35232001e-05,1.13434105e-02,0.99119283,-17.54655596,2.03796110e-04,1.52647902e-02
820,820,0.99318236,-19.22899279,0.99322658,-19.24647080,4.42243059e-05,1.74780169e-02,0.99341784,-19.24090797,2.35484426e-04,1.19151809e-02
821,821,0.99202627,-19.24780954,0.99343842,-19.24171495,1.41214290e-03,6.09459139e-03,0.99363072,-19.23692132,1.60445062e-03,1.08882209e-02
822,822,1.07114447,-12.78262304,1.07246699,-12.76253996,1.32252182e-03,2.00830810e-02,1.07252669,-12.75795989,1.38221898e-03,2.46631541e-02
823,823,0.99558007,-19.09796050,0.99572903,-19.09774740,1.48955909e-04,2.13100342e-04,0.99595389,-19.09668556,3.73816494e-04,1.27493641e-03
824,824,0.98794795,-19.51158814,0.98863674,-19.49473832,6.88793408e-04,1.68498105e-02,0.98875153,-19.48395503,8.03586559e-04,2.76331065e-02
825,825,0.98472087,-19.48010113,0.98509118,-19.47543716,3.70315742e-04,4.66397090e-03,0.98524015,-19.46771269,5.19285439e-04,1.23884420e-02
826,826,0.94294191,-12.36775172,0.94321501,-12.36265014,2.73092977e-04,5.10158186e-03,0.94332243,-12.35426223,3.80518538e-04,1.34894897e-02
827,827,0.93792220,-12.90267301,0.93801190,-12.92256317,8.97008321e-05,1.98901631e-02,0.93814358,-12.91404234,2.21383913e-04,1.13693249e-02
828,828,1.01795970,-6.77511441,1.01851709,-6.78797898,5.57387387e-04,1.28645705e-02,1.01851315,-6.78468465,5.53455495e-04,9.57024078e-03
829,829,0.92773588,-10.05015518,0.92766587,-10.08986322,7.00157482e-05,3.97080447e-02,0.92787606,-10.08306928,1.40179817e-04,3.29141079e-02
830,830,0.98921598,-7.21895707,0.98906241,-7.22947815,1.53562564e-04,1.05210843e-02,0.98922035,-7.22656793,4.37430694e-06,7.61085858e-03
831,831,1.03974930,-2.90376724,1.03965455,-2.90876644,9.47451013e-05,4.99919901e-03,1.03978320,-2.90610673,3.38987500e-05,2.33949802e-03
832,832,1.05117641,-2.20649122,1.05148892,-2.21377119,3.12508273e-04,7.27997003e-03,1.05164866,-2.21177555,4.72247263e-04,5.28432301e-03
833,833,0.99829896,-6.61120938,0.99899280,-6.58625310,6.93840012e-04,2.49562750e-02,0.99901477,-6.58437331,7.15812491e-04,2.68360613e-02
834,834,0.97128175,-13.66952640,0.97141746,-13.71603614,1.35707638e-04,4.65097409e-02,0.97132717,-13.71336724,4.54194984e-05,4.38408420e-02
835,835,1.02054394,-4.22819948,1.02081282,-4.24894589,2.68877566e-04,2.07464129e-02,1.02097273,-4.24778059,4.28794057e-04,1.95811054e-02
836,836,1.01612227,-3.82389952,1.01627838,-3.85732164,1.56103147e-04,3.34221166e-02,1.01646228,-3.85796802,3.40004100e-04,3.40684964e-02
837,837,1.01309743,-18.06372498,1.01342834,-18.07078509,3.30904468e-04,7.06011096e-03,1.01361243,-18.06710887,5.14993928e-04,3.38388610e-03
838,838,0.92840642,-10.53915370,0.92862032,-10.55492658,2.13894747e-04,1.57728813e-02,0.92873431,-10.54768899,3.27887121e-04,8.53529665e-03
839,839,1.01157408,0.14649559,1.01220473,0.09850748,6.30650355e-04,4.79881127e-02,1.01251363,0.09756154,9.39545578e-04,4.89340530e-02
840,840,1.01157408,0.14649559,1.01091600,0.32879680,6.58083321e-04,1.82301209e-01,1.01157773,0.32021193,3.64527974e-06,1.73716338e-01
841,841,1.01157408,0.14649559,1.00977667,0.28979803,1.79741484e-03,1.43302438e-01,1.01043881,0.28129875,1.13527067e-03,1.34803163e-01
842,842,0.95812420,-8.86295535,0.95803281,-8.86030026,9.13888525e-05,2.65509002e-03,0.95811609,-8.85661828,8.10326565e-06,6.33706405e-03
843,843,0.97034625,-13.17163752,0.97060485,-13.21435670,2.58604496e-04,4.27191820e-02,0.97065161,-13.21294590,3.05361929e-04,4.13083808e-02
844,844,0.95299779,-11.51680096,0.95251922,-11.44488817,4.78568221e-04,7.19127821e-02,0.95256853,-11.43932273,4.29256782e-04,7.74782231e-02
845,845,0.95396951,-11.48526751,0.95418392,-11.55867040,2.14402731e-04,7.34028888e-02,0.95456928,-11.55343820,5.99765196e-04,6.81706869e-02
846,846,0.94212130,-14.34136491,0.94261941,-14.32254567,4.98103805e-04,1.88192364e-02,0.94279745,-14.31768136,6.76147196e-04,2.36835481e-02
847,847,0.96873946,-8.91270137,0.96874696,-8.90067799,7.50049897e-06,1.20233812e-02,0.96881768,-8.89783800,7.82276252e-05,1.48633735e-02
848,848,0.96235998,-8.85888428,0.96250452,-8.82403653,1.44544616e-04,3.48477466e-02,0.96268181,-8.82125820,3.21830081e-04,3.76260769e-02
849,849,1.05137379,-2.70528245,1.05141140,-2.71102477,3.76158729e-05,5.74232584e-03,1.05159409,-2.70903082,2.20304048e-04,3.74837430e-03
850,850,1.05091378,-10.75350128,1.05017710,-10.71122837,7.36680693e-04,4.22729147e-02,1.05007248,-10.70974870,8.41295356e-04,4.37525824e-02
851,851,1.05120176,-6.02621100,1.05155030,-5.93239054,3.48538754e-04,9.38204608e-02,1.05147699,-5.92645779,2.75235689e-04,9.97532176e-02
852,852,0.92142604,-13.58664509,0.92151885,-13.59279041,9.28136727e-05,6.14532182e-03,0.92185618,-13.58721392,4.30145487e-04,5.68835687e-04
853,853,1.05169875,-4.44728051,1.05276056,-4.39396492,1.06181519e-03,5.33155968e-02,1.05273595,-4.39013019,1.03720097e-03,5.71503231e-02
854,854,1.05000000,-2.74864640,1.05023300,-2.73409043,2.32999915e-04,1.45559674e-02,1.05056565,-2.73305113,5.65645139e-04,1.55952667e-02
855,855,1.05183260,-6.76770388,1.05228168,-6.77161318,4.49079092e-04,3.90930332e-03,1.05249995,-6.76951544,6.67344118e-04,1.81156836e-03
856,856,0.94257792,11.78487416,0.94174489,11.84656288,8.33032584e-04,6.16887218e-02,0.94177719,11.84862538,8.00732587e-04,6.37512188e-02
857,857,1.04695885,5.56420272,1.04683768,5.53960718,1.21161100e-04,2.45955439e-02,1.04694753,5.55249418,1.13137955e-05,1.17085427e-02
858,858,1.04811557,8.24890048,1.04924229,8.29951142,1.12672794e-03,5.06109343e-02,1.04936701,8.30087981,1.25144425e-03,5.19793289e-02
859,859,1.04573929,2.72419107,1.04340687,2.66808849,2.33241783e-03,5.61025788e-02,1.04371235,2.67107399,2.02694412e-03,5.31170710e-02
860,860,1.04558492,3.25476037,1.04692569,3.23170087,1.34077070e-03,2.30595003e-02,1.04701604,3.23370344,1.43112720e-03,2.10569288e-02
861,861,1.04782580,6.30555026,1.04784318,6.32625046,1.73778873e-05,2.07002082e-02,1.04792379,6.33106976,9.79937463e-05,2.55195049e-02
862,862,1.04816126,8.40767555,1.04710671,8.38774704,1.05454958e-03,1.99285171e-02,1.04720314,8.38889314,9.58117809e-04,1.87824152e-02
863,863,1.04855883,18.70388675,1.04823323,18.72736497,3.25596820e-04,2.34782201e-02,1.04854637,18.72942618,1.24601076e-05,2.55394353e-02
864,864,1.04776562,8.61106777,1.04732466,8.70060012,4.40958979e-04,8.95323518e-02,1.04750158,8.70282480,2.64043229e-04,9.17570317e-02
865,865,0.94275950,11.26478606,0.94112319,11.18107705,1.63631204e-03,8.37090137e-02,0.94119267,11.17952811,1.56683632e-03,8.52579474e-02
866,866,1.04767319,12.18414075,1.04691376,12.13633367,7.59424351e-04,4.78070725e-02,1.04696850,12.13433650,7.04688852e-04,4.98042499e-02
867,867,1.04805082,6.73168624,1.04858729,6.79454279,5.36467037e-04,6.28565510e-02,1.04882491,6.79918396,7.74088866e-04,6.74977245e-02
868,868,1.04867767,19.12615284,1.05054650,19.15539328,1.86883675e-03,2.92404396e-02,1.05063250,19.15713900,1.95483623e-03,3.09861648e-02
869,869,1.04810895,9.89909413,1.04857565,9.90243835,4.66699447e-04,3.34421783e-03,1.04834460,9.89319385,2.35651490e-04,5.90028443e-03
870,870,0.94261121,12.60578442,0.94326285,12.56310098,6.51640063e-04,4.26834418e-02,0.94300956,12.56008638,3.98353959e-04,4.56980420e-02
871,871,1.04728200,8.97326839,1.04532143,8.98678026,1.96057369e-03,1.35118707e-02,1.04565474,8.98947179,1.62726239e-03,1.62034044e-02
872,872,1.05306719,-2.21262802,1.05523894,-2.11291514,2.17174857e-03,9.97128877e-02,1.05521756,-2.11139972,2.15036530e-03,1.01228310e-01
873,873,1.05251266,-7.38967086,1.05183168,-7.43048668,6.80984185e-04,4.08158181e-02,1.05192222,-7.42597549,5.90444033e-04,3.63046291e-02
874,874,1.05325326,-5.70783467,1.05357260,-5.70358114,3.19335953e-04,4.25353300e-03,1.05335189,-5.69982468,9.86233678e-05,8.00999043e-03
875,875,1.05326868,-5.69502312,1.05405688,-5.68823531,7.88196114e-04,6.78780170e-03,1.05384726,-5.68453673,5.78579966e-04,1.04863853e-02
876,876,1.04811577,10.01423677,1.04975247,10.10388894,1.63669847e-03,8.96521676e-02,1.04999400,10.10396763,1.87822471e-03,8.97308555e-02
877,877,1.06646173,23.41183161,1.06617731,23.42623189,2.84427278e-04,1.44002736e-02,1.06634742,23.41999034,1.14313020e-04,8.15872489e-03
878,878,0.89565266,1.13953742,0.89628084,1.15528132,6.28179872e-04,1.57438932e-02,0.89646671,1.15869013,8.14050099e-04,1.91527096e-02
879,879,0.97401919,-4.14102727,0.97394414,-4.05950766,7.50548245e-05,8.15196089e-02,0.97412893,-4.05768749,1.09738106e-04,8.33397838e-02
880,880,0.96769042,-4.37468936,0.96723243,-4.36724186,4.57995616e-04,7.44749789e-03,0.96740029,-4.36586092,2.90135681e-04,8.82843513e-03
881,881,1.02000000,-1.10994040,1.01951049,-1.10361265,4.89513406e-04,6.32774784e-03,1.01984110,-1.10432014,1.58901525e-04,5.62026168e-03
882,882,1.02000000,-1.10994040,1.01972271,-1.06993195,2.77294444e-04,4.00084447e-02,1.01998277,-1.07059173,1.72306971e-05,3.93486650e-02
883,883,1.05000000,-10.22545927,1.04964024,-10.23750858,3.59759704e-04,1.20493174e-02,1.04994356,-10.23566413,5.64406677e-05,1.02048647e-02
884,884,1.05000000,-5.42105125,1.04984466,-5.42502778,1.55339649e-04,3.97653079e-03,1.05002180,-5.42418320,2.17978476e-05,3.13194622e-03
885,885,1.05000000,-1.07061350,1.04993353,-1.08185060,6.64675581e-05,1.12370980e-02,1.05009879,-1.08211325,9.87935387e-05,1.14997437e-02
886,886,1.05000000,-1.07061350,1.04999239,-1.09937695,7.60902328e-06,2.87634450e-02,1.05016537,-1.09926827,1.65373494e-04,2.86547655e-02
887,887,1.05000000,5.02153053,1.05003180,5.06499306,3.18002250e-05,4.34625348e-02,1.05034327,5.06270624,3.43270017e-04,4.11757143e-02
888,888,1.05000000,5.02153053,1.04950886,5.00814344,4.91143067e-04,1.33870840e-02,1.04981939,5.00590140,1.80611084e-04,1.56291281e-02
889,889,1.05000000,-12.84170784,1.05070085,-12.83639200,7.00849630e-04,5.31583915e-03,1.05106033,-12.83406767,1.06033120e-03,7.64017199e-03
890,890,1.05000000,-12.84170784,1.05030166,-12.85329167,3.01660819e-04,1.15838339e-02,1.05057852,-12.85073934,5.78518796e-04,9.03150070e-03
891,891,1.05000000,-12.05774382,1.04957350,-12.14609176,4.26503593e-04,8.83479453e-02,1.04988087,-12.14476909,1.19132495e-04,8.70252789e-02
892,892,1.05000000,-12.05774382,1.04983266,-12.06568648,1.67343960e-04,7.94266055e-03,1.05007378,-12.06289369,7.37809014e-05,5.14987486e-03
893,893,1.05000000,4.69934534,1.04950045,4.70221915,4.99545003e-04,2.87381041e-03,1.04946833,4.70141860,5.31667986e-04,2.07326210e-03
894,894,1.05000000,6.89718850,1.04985020,6.85929316,1.49797829e-04,3.78953366e-02,1.05011180,6.85627061,1.11798835e-04,4.09178943e-02
895,895,1.05000000,6.89721437,1.05036115,6.90750691,3.61152564e-04,1.02925347e-02,1.05062262,6.90446043,6.22615368e-04,7.24605352e-03
896,896,1.05000000,23.70038090,1.05056122,23.67795956,5.61220689e-04,2.24213476e-02,1.05073034,23.67479024,7.30343465e-04,2.55906614e-02
897,897,1.05000000,22.87047117,1.04988767,22.86552824,1.12329298e-04,4.94293029e-03,1.05017875,22.85828190,1.78753183e-04,1.21892753e-02
898,898,1.04999683,-1.63171487,1.04795866,-1.48631192,2.03817182e-03,1.45402954e-01,1.04838070,-1.48720295,1.61613309e-03,1.44511919e-01
899,899,1.05007529,21.35539880,1.04982658,21.19335560,2.48703471e-04,1.62043205e-01,1.04983525,21.18965600,2.40033113e-04,1.65742807e-01
900,900,1.05000000,-0.05714258,1.04930476,-0.04902962,6.95235631e-04,8.11296240e-03,1.04943065,-0.04822747,5.69346753e-04,8.91510971e-03
901,901,0.93405020,1.61126954,0.93312741,1.55400800,9.22792896e-04,5.72615320e-02,0.93331055,1.55711133,7.39648977e-04,5.41582095e-02
902,902,1.05000000,0.30880148,1.04960957,0.35025959,3.90433176e-04,4.14581147e-02,1.04985304,0.34875058,1.46959231e-04,3.99490981e-02
903,903,1.04889543,17.82425708,1.04846405,17.85057696,4.31381082e-04,2.63198805e-02,1.04798217,17.84948214,9.13263194e-04,2.52250569e-02
904,904,1.08726756,-4.49655569,1.08531355,-4.54589251,1.95400717e-03,4.93368206e-02,1.08535793,-4.54538404,1.90963431e-03,4.88283542e-02
905,905,0.83541288,2.54288241,0.83511255,2.52027815,3.00325589e-04,2.26042638e-02,0.83524067,2.52069659,1.72207272e-04,2.21858196e-02
906,906,1.00740688,10.71559892,1.00727646,10.72364342,1.30425437e-04,8.04450115e-03,1.00754821,10.72900653,1.41331270e-04,1.34076069e-02
907,907,1.07208665,11.67711848,1.07176615,11.69264579,3.20503272e-04,1.55273089e-02,1.07189084,11.68685302,1.95807249e-04,9.73454010e-03
908,908,0.98912005,12.21814920,0.98982846,12.22241335,7.08408589e-04,4.26415295e-03,0.99008617,12.22832720,9.66113650e-04,1.01779961e-02
909,909,1.04919326,31.68707475,1.04952990,31.66128446,3.36639472e-04,2.57902914e-02,1.04960149,31.65302766,4.08225357e-04,3.40470886e-02
910,910,1.01987114,27.96433225,1.01857459,28.01918897,1.29655334e-03,5.48567111e-02,1.01876309,28.01467097,1.10804740e-03,5.03387113e-02
911,911,1.05066583,-11.96856479,1.05183203,-11.95719145,1.16619175e-03,1.13733498e-02,1.05194927,-11.95092766,1.28343466e-03,1.76371361e-02
912,912,0.94715078,15.99269652,0.94776327,16.00341799,6.12486865e-04,1.07214748e-02,0.94788355,15.99817704,7.32765506e-04,5.48051851e-03
913,913,1.04166228,19.08968186,1.04325100,19.09132768,1.58871857e-03,1.64582356e-03,1.04635512,19.08101246,4.69283524e-03,8.66939466e-03
914,914,1.05317843,-2.88257493,1.05475240,-2.89171565,1.57396880e-03,9.14072414e-03,1.05489902,-2.88571425,1.72059145e-03,3.13932112e-03
915,915,1.05304832,-2.51928417,1.05414840,-2.58306007,1.10008866e-03,6.37758982e-02,1.05424617,-2.58441695,1.19785960e-03,6.51327724e-02
916,916,0.98071623,12.26793566,0.98125848,12.30414233,5.42249694e-04,3.62066711e-02,0.98117191,12.30223935,4.55680338e-04,3.43036912e-02
917,917,1.05368175,-7.18747937,1.05337874,-7.15419812,3.03010270e-04,3.32812508e-02,1.05334263,-7.14911233,3.39120804e-04,3.83670371e-02
918,918,1.05372457,-7.19380701,1.05377640,-7.16760690,5.18322352e-05,2.62001118e-02,1.05370705,-7.16260261,1.75167983e-05,3.12044035e-02
919,919,0.94390929,15.82102304,0.94387370,15.81659307,3.55926369e-05,4.42997117e-03,0.94389006,15.81612527,1.92352180e-05,4.89777758e-03
920,920,0.94436513,15.82969857,0.94414950,15.81451154,2.15623934e-04,1.51870252e-02,0.94416825,15.81403561,1.96876377e-04,1.56629583e-02
921,921,0.97406163,10.24881263,0.97430067,10.26867485,2.39043069e-04,1.98622227e-02,0.97413171,10.26936072,7.00814787e-05,2.05480980e-02
922,922,0.97889920,9.86428340,0.98014588,9.83454375,1.24667720e-03,2.97396446e-02,0.97978830,9.82820443,8.89099669e-04,3.60789738e-02
923,923,1.04005103,12.41357647,1.04000340,12.41983048,4.76255479e-05,6.25400627e-03,1.03978323,12.41715218,2.67800247e-04,3.57570862e-03
924,924,1.04906826,18.21826720,1.04897721,18.14466619,9.10510618e-05,7.36010091e-02,1.04904034,18.14041433,2.79188469e-05,7.78528609e-02
925,925,0.93940666,-11.80276053,0.93967070,-11.79730172,2.64046377e-04,5.45881048e-03,0.93989017,-11.79082627,4.83512058e-04,1.19342583e-02
926,926,1.09889279,-3.68542861,1.09747701,-3.71498652,1.41577598e-03,2.95579043e-02,1.09788581,-3.71651530,1.00697109e-03,3.10866878e-02
927,927,1.02862245,-8.20031202,1.02857748,-8.24812753,4.49632905e-05,4.78155097e-02,1.02890886,-8.24617203,2.86418597e-04,4.58600108e-02
928,928,1.06758526,6.32077882,1.06709496,6.34919429,4.90300142e-04,2.84154695e-02,1.06739353,6.34569595,1.91730013e-04,2.49171255e-02
929,929,1.06248680,23.49212494,1.06147904,23.57145654,1.00776450e-03,7.93315927e-02,1.06169001,23.56692509,7.96796148e-04,7.48001475e-02
930,930,1.00924041,23.83334777,1.00932760,23.85436315,8.71903261e-05,2.10153726e-02,1.00944321,23.85138077,2.02801264e-04,1.80329939e-02
931,931,0.98050043,-0.18359192,0.98132966,-0.11806700,8.29233187e-04,6.55249175e-02,0.98210474,-0.12457849,1.60430787e-03,5.90134242e-02
932,932,1.07398734,-9.99766515,1.07382910,-10.00171153,1.58239948e-04,4.04637997e-03,1.07406545,-9.99569958,7.81151013e-05,1.96557027e-03
933,933,1.09566872,-1.10979163,1.09601401,-1.14382484,3.45290028e-04,3.40332072e-02,1.09644443,-1.14575979,7.75704321e-04,3.59681586e-02
934,934,1.04508838,15.67749862,1.04530685,15.66659499,2.18464809e-04,1.09036299e-02,1.04503140,15.66252507,5.69867966e-05,1.49735443e-02
935,935,1.04507944,15.67429466,1.04515575,15.67482395,7.63050638e-05,5.29294594e-04,1.04487514,15.67085954,2.04299678e-04,3.43511993e-03
936,936,0.98613958,-3.97067894,0.98568960,-3.96364123,4.49979271e-04,7.03770090e-03,0.98592015,-3.96137862,2.19433159e-04,9.30031202e-03
937,937,1.02923135,4.03353383,1.02912054,4.02790371,1.10804363e-04,5.63012253e-03,1.02940333,4.02610560,1.71987670e-04,7.42822981e-03
938,938,1.05591676,4.03413577,1.05472080,3.95335981,1.19595780e-03,8.07759646e-02,1.05366526,3.95299168,2.25150570e-03,8.11440952e-02
939,939,1.07767808,-7.26106597,1.07792087,-7.23295884,2.42795514e-04,2.81071301e-02,1.07804908,-7.23034220,3.70999768e-04,3.07237682e-02
940,940,1.07274372,-8.14908298,1.07280341,-8.13955590,5.96938030e-05,9.52708218e-03,1.07293048,-8.13673499,1.86763879e-04,1.23479919e-02
941,941,0.94754049,-1.10906155,0.94868155,-1.12343543,1.14105725e-03,1.43738800e-02,0.94895485,-1.12684284,1.41435693e-03,1.77812902e-02
942,942,1.05129361,-2.60386302,1.05177873,-2.56616182,4.85117770e-04,3.77011996e-02,1.05195982,-2.56472498,6.66212573e-04,3.91380418e-02
943,943,1.04857771,16.78184206,1.04857158,16.81118185,6.12193103e-06,2.93397869e-02,1.04810623,16.81167138,4.71472450e-04,2.98293208e-02
944,944,1.07366234,-10.02748576,1.07330220,-10.02142382,3.60146156e-04,6.06194601e-03,1.07352557,-10.01751899,1.36769125e-04,9.96677339e-03
945,945,1.09171412,15.55007311,1.09151881,15.58477410,1.95312619e-04,3.47009932e-02,1.09160566,15.58069255,1.08460194e-04,3.06194385e-02
946,946,1.07844899,18.75987765,1.07791413,18.76595244,5.34856401e-04,6.07478165e-03,1.07803268,18.76109689,4.16310162e-04,1.21923724e-03
947,947,0.98077787,14.85373957,0.98015323,14.84517837,6.24643703e-04,8.56120052e-03,0.98040922,14.84352866,3.68652392e-04,1.02109091e-02
948,948,1.00678239,-9.74878289,1.00674105,-9.75216071,4.13381857e-05,3.37781460e-03,1.00687424,-9.74809677,9.18484281e-05,6.86124302e-04
949,949,1.08753516,24.27200348,1.08748520,24.27145082,4.99570320e-05,5.52665287e-04,1.08759147,24.26673129,5.63059598e-05,5.27219135e-03
950,950,0.96603486,-8.19706629,0.96580166,-8.18043846,2.33200269e-04,1.66278366e-02,0.96584271,-8.17647679,1.92141415e-04,2.05895036e-02
951,951,0.96590179,-8.23032821,0.96687306,-8.23471772,9.71273975e-04,4.38950670e-03,0.96706878,-8.23032702,1.16699020e-03,1.19019003e-06
952,952,0.97937938,10.20711338,0.97998287,10.18506264,6.03485380e-04,2.20507328e-02,0.98015288,10.18355145,7.73494744e-04,2.35619267e-02
